games_started,player_id,player_first_name,player_last_name,player_alias,game_started,team_id,team_short_name,team_three_letter_code,goal_keeper,playing_time,substitutions_in,substitutions_out,cards_yellow,cards_yellow_red,cards_red,sendings_off,offsides,fouls_against_opponent,fouls_other,fouls_hand_ball,fouls_sum,other_player_actions,goals,goalkeeper_saves,shots_at_goal_held,shots_at_goal_wide,shots_at_goal_crossbar,shots_at_goal_post,shots_at_goal_blocked,shots_at_goal_other,shots_at_goal_failed,shots_at_goal_right_leg,shots_at_goal_left_leg,shots_at_goal_head,shots_at_goal_body,shots_at_goal_no_head,shots_at_goal_sum,shots_conversion_rate,shots_at_goal_inside_box,shots_at_goal_outside_box,assists,second_assists,first_and_second_assists,passes_from_play_successful,passes_from_play_not_successful,passes_from_play_sum,passes_from_play_conversion_rate,passes_from_standards_successful,passes_from_standards_not_successful,passes_from_standards_sum,passes_from_standards_conversion_rate,passes_successful_sum,passes_not_successful_sum,passes_sum,passes_conversion_rate,crosses_from_play_successful,crosses_from_play_not_successful,crosses_from_play_sum,crosses_from_play_conversion_rate,crosses_from_standards_successful,crosses_from_standards_not_successful,crosses_from_standards_sum,crosses_from_standards_conversion_rate,crosses_successful_sum,crosses_not_successful_sum,crosses_sum,crosses_conversion_rate,passes_and_crosses_from_play_successful,passes_and_crosses_from_play_not_successful,passes_and_crosses_from_play_sum,passes_and_crosses_from_standards_successful,passes_and_crosses_from_standards_not_successful,passes_and_crosses_from_standards_sum,passes_and_crosses_successful_sum,passes_and_crosses_not_successful_sum,passes_and_crosses_sum,own_goals,own_goals_prevented,defensive_clearances,abandonments_of_ball,other_ball_actions,throw_ins,penalties_successful,penalties_not_successful,penalties_sum,penalty_conversion_rate,corner_kicks_left,corner_kicks_right,corner_kicks_sum,free_kicks_direct,free_kicks_indirect,free_kicks_sum,kickoffs_after_goal,kickoffs,ball_control_phases,tackling_games_air_won,tackling_games_air_lost,tackling_games_air_sum,game_openings_not_successful,game_openings_sum,interceptions_left,interceptions_right,interceptions_held,interceptions_fisted,interceptions_rebounded,interceptions_cross,interceptions_corner,interceptions_sum,distance_covered,maximum_speed,participations_goal,participations_goal_indirect,participations_goal_direct,assists_shot_at_goal,participations_shot_at_goal,participations_shot_at_goal_indirect,participations_shot_at_goal_direct,goal_opportunities,chances,sitters,participations_goal_opportunities,participations_chance,participations_sitter,nutmegs,shots_on_target,spectacular_plays,fouls_suffered,passes_from_open_play_short,passes_from_open_play_short_successful_ratio,passes_from_open_play_medium,passes_from_open_play_medium_successful_ratio,passes_from_open_play_long,passes_from_open_play_long_successful_ratio,xG,xG_efficiency,penalties_saved,penalties_caused,goals_plus_assists,goals_plus_first_and_second_assists,goals_conceded,shots_faced,competition_id,season,season_id,normalized_player_minutes,matches_played_scouting,matches_played_tracking,matches_played,ball_actions,game_openings_throwout,game_openings_hand,game_openings_successful,clean_sheets,clean_sheets_complete,advanced_stats.goalkeeper,advanced_stats.passes_from_open_play_successful,advanced_stats.x_pass,advanced_stats.passing_performance,advanced_stats.passing_performance_rank,advanced_stats.difficult_passes,advanced_stats.difficult_passes_successful_ratio,advanced_stats.difficult_passes_share,advanced_stats.saves,advanced_stats.x_saves,advanced_stats.keeper_efficiency,advanced_stats.player_pressure_count,advanced_stats.player_pressure_count_rank,advanced_stats.average_pressure,advanced_stats.escape_rate,advanced_stats.escape_rate_rank,advanced_stats.pressure_resistance_ratio,advanced_stats.pressure_resistance_efficiency,advanced_stats.passes_under_pressure_successful_ratio,xg_rankings.season.slug,xg_rankings.season.opta_id,xg_rankings.season.sportec_id,xg_rankings.season.competition_sportec_id,xg_rankings.season.competition_opta_id,xg_rankings.season.competition_id,xg_rankings.season.name,xg_rankings.last5matches.rank,xg_rankings.last5matches.absolute,xg_rankings.last5matches.x_goals,xg_rankings.last5matches.goals
0,MLS-OBJ-0001BX,Lazar,Stefanović,NA,4,MLS-CLU-00000M,Toronto,TOR,FALSE,11:14:51,10,1,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,46,331,0.86,11,0,11,1,296,46,342,0.87,0,1,1,0,0,0,0,0,0,1,1,0,285,47,332,11,0,39,296,47,371,0,0,7,1,52,28,0,0,0,0,0,0,0,6,1,7,0,0,431,4,9,13,0,0,0,0,0,0,0,0,0,0,73481.23,33.06,0,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,3,72,93.06,229,89.96,30,40,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,569,0,14,14,434,0,0,0,0,0,FALSE,282,287.87,-5.87,740,55,0.47,0.17,0,0,0,30,595,0.12,0.4,711,-0.21,-3.28,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0001IO,Jeffrey,Gal,NA,6,MLS-CLU-00000F,Chicago,CHI,TRUE,10:49:27,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,20,117,0.83,27,16,43,0.63,124,36,160,0.78,0,0,0,0,0,0,0,0,0,0,0,0,97,20,144,27,16,43,124,36,187,0,0,1,0,10,0,0,0,0,0,0,0,0,3,4,7,0,0,199,1,0,1,0,0,3,7,6,3,1,8,2,10,32926.76,26.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,100,72,97.22,27,33.33,0,0,0,0,0,0,9,22,MLS-COM-000001,2025,MLS-SEA-0001K9,590,0,7,7,203,27,2,0,1,0,FALSE,124,122.74,1.26,433,31,0.35,0.22,9,10.2,-1.2,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0000CL,Kellyn,Acosta,NA,6,MLS-CLU-00000F,Chicago,CHI,FALSE,12:54:40,13,3,2,0,0,0,1,11,0,0,11,1,0,0,2,0,0,0,0,0,2,1,1,0,0,2,2,0,1,1,0,0,0,334,48,382,0.87,11,1,12,0.92,345,49,394,0.88,0,1,1,0,0,0,0,0,0,1,1,0,334,49,383,11,1,12,345,50,395,0,0,2,0,66,0,0,0,0,0,2,0,2,10,0,10,0,0,465,3,8,11,0,0,0,0,0,0,0,0,0,0,92716.66,29.88,0,0,0,3,6,1,5,2,2,0,6,0,1,0,2,0,12,144,92.36,222,87.39,16,43.75,0.0825,-0.0825,0,1,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,648,0,19,19,465,0,0,0,0,0,FALSE,332,330.89,1.11,441,72,0.53,0.19,0,0,0,113,357,0.32,0.7,74,0.37,21.51,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-000194,Andrew,Rick,NA,13,MLS-CLU-000002,Philadelphia,PHI,TRUE,23:04:17,1,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,95,84,179,0.53,83,60,143,0.58,178,144,322,0.55,0,0,0,0,0,0,0,0,0,0,0,0,95,84,212,84,60,144,178,144,356,0,0,3,0,25,0,0,0,0,0,0,0,0,26,11,37,0,0,384,1,0,1,0,0,1,6,4,3,0,6,1,7,67189.06,31.16,1,1,0,0,2,2,0,0,0,0,2,0,1,0,0,0,0,7,100,45,100,127,33.86,0,0,0,0,0,1,18,49,MLS-COM-000001,2025,MLS-SEA-0001K9,1232,0,14,14,394,34,17,0,6,6,FALSE,130,135.4,-5.4,732,124,0.31,0.57,25,23.7,1.3,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0002AA,Aidan,Stokes,NA,0,MLS-CLU-00000B,New York,RBNY,TRUE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-000C6E,Archie,Goodwin,NA,0,MLS-CLU-00000I,Charlotte,CLT,FALSE,01:06:24,6,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,4,2,6,0.67,0,0,0,0,4,2,6,0.67,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,0,0,0,4,2,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,2,0,0,0,0,0,0,0,0,0,0,7736.8,33.63,0,0,0,1,2,0,2,1,1,0,2,0,1,0,0,0,0,4,100,2,0,0,0,0.8891,-0.8891,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,37,0,6,6,20,0,0,0,0,0,FALSE,4,4.01,-0.01,529,4,0.5,0.67,0,0,0,7,707,0.88,0.14,756,-0.69,-2.24,0.5,NA,NA,NA,NA,NA,NA,NA,542,-0.89,0.89,0
0,MLS-OBJ-0000E5,Dave,Romney,NA,29,MLS-CLU-00000Q,San Jose,SJ,FALSE,50:08:30,4,1,4,0,0,0,0,18,0,1,19,1,0,0,3,4,0,0,2,2,11,2,1,8,0,3,11,0,10,1,0,0,0,1331,202,1533,0.87,33,5,38,0.87,1364,207,1571,0.87,3,8,11,0.27,0,0,0,0,3,8,11,0.27,1334,210,1544,33,5,46,1367,215,1590,0,0,42,0,271,8,0,0,0,0,0,0,0,29,5,34,0,0,1915,93,40,133,0,0,0,0,0,0,0,0,0,0,309090.96,35.02,0,0,0,8,19,4,15,6,6,0,13,0,0,0,3,0,7,230,96.09,1157,90.67,146,41.78,1.1729,-1.1729,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2669,0,33,33,1918,0,0,0,0,0,FALSE,1314,1317.13,-3.13,673,297,0.45,0.2,0,0,0,70,465,0.06,0.6,267,0.18,6.34,0.69,NA,NA,NA,NA,NA,NA,NA,496,-0.59,0.59,0
0,MLS-OBJ-0005NO,Stefan,Chirila,NA,0,MLS-CLU-000007,Cincinnati,CIN,FALSE,00:10:09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1294.22,26.73,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,7,0,2,2,4,0,0,0,0,0,FALSE,2,1.61,0.39,492,1,1,0.5,0,0,0,3,734,1,0.67,121,0.54,0.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0003CB,Rafael,Mosquera,NA,0,MLS-CLU-00000B,New York,RBNY,FALSE,00:14:47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,3,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1668.51,31.02,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,9,0,1,1,9,0,0,0,0,0,FALSE,1,1,0,525,0,0,0,0,0,0,4,725,0.67,0.25,750,-0.47,-0.87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-00000H,George,Campbell,NA,15,MLS-CLU-000006,Montréal,MTL,FALSE,24:35:04,1,3,4,0,0,0,0,16,0,1,17,4,0,0,3,4,0,1,4,1,13,6,2,5,0,8,13,0,9,4,1,0,1,808,136,944,0.86,74,8,82,0.9,882,144,1026,0.86,0,0,0,0,0,0,0,0,0,0,0,0,808,136,944,74,8,95,882,144,1039,0,0,18,0,177,13,0,0,0,0,0,0,0,39,3,42,0,0,1247,23,21,44,0,0,0,0,0,0,0,0,0,0,152756.61,33.64,1,0,1,5,20,2,18,12,12,0,18,0,1,0,3,0,19,204,96.57,626,89.94,114,42.11,1.1213,-1.1213,0,0,1,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1348,0,16,16,1252,0,0,0,0,0,FALSE,807,810.66,-3.66,690,202,0.48,0.21,0,0,0,63,488,0.07,0.51,532,0.01,0.27,0.81,NA,NA,NA,NA,NA,NA,NA,520,-0.73,0.73,0
0,MLS-OBJ-00017R,Tarik,Scott,NA,0,MLS-CLU-000005,Dallas,DAL,FALSE,01:01:55,4,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,5,2,7,0.71,0,0,0,0,5,2,7,0.71,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,0,0,0,5,2,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,0,0,7281.44,31.81,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,3,66.67,4,75,0,0,0.3788,-0.3788,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,44,0,4,4,16,0,0,0,0,0,FALSE,5,5.43,-0.43,549,2,0,0.29,0,0,0,5,717,0.71,0.4,711,-0.24,-0.64,1,NA,NA,NA,NA,NA,NA,NA,443,-0.38,0.38,0
0,MLS-OBJ-0001IJ,CJ,dos Santos,NA,30,MLS-CLU-000065,San Diego,SD,TRUE,50:20:17,0,0,1,0,0,0,0,3,0,0,3,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,73,715,0.9,144,20,164,0.88,786,93,879,0.89,0,0,0,0,0,0,0,0,0,0,0,0,642,73,849,144,20,165,786,93,1014,0,1,9,0,84,1,0,0,0,0,0,0,0,26,16,42,0,0,1107,7,2,9,0,0,18,9,13,12,2,16,11,27,185110.77,28.29,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,191,99.48,428,97.66,96,35.42,0,0,1,3,0,0,38,139,MLS-COM-000001,2025,MLS-SEA-0001K9,2700,0,30,30,1153,134,7,0,10,10,FALSE,776,773.28,2.72,375,103,0.38,0.12,90,85,5,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-000C6V,Sebastian,Schonlau,NA,0,MLS-CLU-00000C,Vancouver,VAN,FALSE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0000LK,Jackson,Yueill,NA,8,MLS-CLU-00000N,New England,NE,FALSE,13:19:26,6,5,1,0,0,0,1,4,0,0,4,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,3,0,0,3,0,0,0,384,42,426,0.9,14,1,15,0.93,398,43,441,0.9,0,4,4,0,1,5,6,0.17,1,9,10,0.1,384,46,430,15,6,21,399,52,451,0,0,4,0,54,0,0,0,0,0,8,0,8,13,0,13,0,0,512,3,4,7,0,0,0,0,0,0,0,0,0,0,99943.7,30.82,0,0,0,9,12,5,7,3,3,0,10,0,0,0,0,0,9,167,96.41,244,88.11,15,53.33,0.0636,-0.0636,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,724,0,14,14,514,0,0,0,0,0,FALSE,384,385.37,-1.37,613,54,0.54,0.13,0,0,0,70,465,0.17,0.56,403,0.11,3.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0000A2,Nelson,Quiñónes,NA,0,MLS-CLU-00000H,Houston,HOU,FALSE,00:18:25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.5,0,0,0,0,1,1,2,0.5,1,0,1,1,0,0,0,0,1,0,1,1,2,1,3,0,0,0,2,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1867.48,33.81,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,10,0,1,1,8,0,0,0,0,0,FALSE,1,1.1,-0.1,531,1,0,0.5,0,0,0,6,711,0.75,0,759,-1,-2.74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0000FU,Maxime,Chanot,Maxime Chanot,1,MLS-CLU-000001,LAFC,LAFC,FALSE,01:12:04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,28,0.82,4,1,5,0.8,27,6,33,0.82,0,0,0,0,0,0,0,0,0,0,0,0,23,5,28,4,1,5,27,6,33,0,0,4,0,5,0,0,0,0,0,0,0,0,4,0,4,0,0,42,3,1,4,0,0,0,0,0,0,0,0,0,0,6802.75,31.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,100,17,70.59,2,100,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,67,0,1,1,42,0,0,0,0,0,FALSE,23,22.05,0.95,457,9,0.44,0.32,0,0,0,1,755,0.04,1,1,0.89,0.47,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0005MO,Seth,Antwi,NA,0,MLS-CLU-00001L,St. Louis,STL,FALSE,00:22:05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,0.83,0,0,0,0,5,1,6,0.83,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,0,0,0,5,1,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2906.71,29.64,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,100,5,80,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,13,0,2,2,10,0,0,0,0,0,FALSE,4,4.38,-0.38,546,1,0,0.2,0,0,0,1,755,0.17,1,1,0.77,0.44,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0000O8,Jahkeele,Marshall-Rutty,NA,19,MLS-CLU-00000I,Charlotte,CLT,FALSE,33:07:10,5,5,3,0,0,0,2,13,0,3,16,0,0,0,2,5,0,0,2,0,9,8,1,0,0,9,9,0,2,7,2,1,3,840,97,937,0.9,20,0,20,1,860,97,957,0.9,4,13,17,0.24,0,0,0,0,4,13,17,0.24,844,110,954,20,0,156,864,110,1110,0,0,21,0,151,136,0,0,0,0,0,0,0,20,0,20,0,0,1291,13,16,29,0,0,0,0,0,0,0,0,0,0,209841.83,33.85,3,1,2,9,19,1,18,6,6,0,12,0,0,0,2,0,19,308,95.78,567,90.83,62,48.39,0.3112,-0.3112,0,0,2,3,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1797,0,24,24,1297,0,0,0,0,0,FALSE,924,912.41,11.59,174,194,0.5,0.19,0,0,0,162,266,0.15,0.61,244,0.18,14.9,0.81,NA,NA,NA,NA,NA,NA,NA,299,-0.13,0.13,0
0,MLS-OBJ-000AX4,André,Franco,NA,5,MLS-CLU-00000F,Chicago,CHI,FALSE,07:07:06,1,5,1,0,0,0,0,4,0,0,4,0,0,0,1,0,0,0,4,0,5,0,5,0,0,5,5,0,0,5,4,0,4,246,40,286,0.86,22,2,24,0.92,268,42,310,0.86,0,4,4,0,3,6,9,0.33,3,10,13,0.23,246,44,290,25,8,35,271,52,325,0,0,0,0,29,2,0,0,0,0,0,11,11,20,2,22,0,0,359,2,3,5,0,0,0,0,0,0,0,0,0,0,54671.85,31.11,4,1,3,13,19,3,16,2,2,0,15,0,0,0,1,0,5,100,96,161,87.58,25,36,0.1829,-0.1829,0,0,4,4,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,402,0,6,6,360,0,0,0,0,0,FALSE,246,240.24,5.76,287,62,0.45,0.22,0,0,0,88,426,0.29,0.61,244,0.21,9.41,0.73,NA,NA,NA,NA,NA,NA,NA,342,-0.18,0.18,0
0,MLS-OBJ-0000EU,Earl,Edwards Jr.,NA,5,MLS-CLU-00000Q,San Jose,SJ,TRUE,10:29:12,2,0,1,0,0,0,0,1,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,37,94,0.61,36,20,56,0.64,93,57,150,0.62,0,0,0,0,0,0,0,0,0,0,0,0,57,37,128,36,20,56,93,57,184,0,0,1,0,12,0,0,0,0,0,0,0,0,12,4,16,0,0,197,0,0,0,0,0,3,3,4,0,2,4,2,6,29964.64,29.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,100,36,94.44,53,33.96,0,0,0,1,0,0,13,26,MLS-COM-000001,2025,MLS-SEA-0001K9,565,0,7,7,205,34,5,0,2,1,FALSE,91,93.35,-2.35,652,54,0.33,0.42,13,17,-4,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0000M8,Yéimar,Gómez Andrade,Yéimar,24,MLS-CLU-00000S,Seattle,SEA,FALSE,32:07:22,0,9,3,0,0,0,2,24,0,1,25,0,0,0,4,6,0,0,4,5,19,4,2,13,0,6,19,0,18,1,1,0,1,1022,157,1179,0.87,40,2,42,0.95,1062,159,1221,0.87,0,0,0,0,0,0,0,0,0,0,0,0,1022,157,1179,40,2,48,1062,159,1227,2,0,34,0,199,6,0,0,0,0,0,0,0,35,4,39,0,0,1481,47,14,61,0,0,0,0,0,0,0,0,0,0,184220.2,33.71,1,1,0,4,24,3,21,12,12,0,16,0,0,0,4,0,18,308,95.78,776,88.4,95,43.16,1.5478,-1.5478,0,1,1,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1765,0,24,24,1486,0,0,0,0,0,FALSE,1018,1032.82,-14.82,820,212,0.51,0.18,0,0,0,115,352,0.11,0.67,121,0.27,16.31,0.71,NA,NA,NA,NA,NA,NA,NA,183,-0.04,0.04,0
0,MLS-OBJ-000C61,Ronaldo,Vieira,NA,6,MLS-CLU-00000Q,San Jose,SJ,FALSE,09:43:34,1,3,4,0,0,0,0,17,0,1,18,0,0,0,2,3,0,0,4,0,9,4,4,1,0,8,9,0,3,6,0,0,0,260,28,288,0.9,5,0,5,1,265,28,293,0.9,1,2,3,0.33,0,0,0,0,1,2,3,0.33,261,30,291,5,0,8,266,30,299,0,0,4,0,55,3,0,0,0,0,0,0,0,4,1,5,0,0,367,3,6,9,0,0,0,0,0,0,0,0,0,0,63728.94,31.2,0,0,0,4,16,5,11,7,7,0,12,0,0,0,2,0,10,65,98.46,201,88.06,22,86.36,0.4927,-0.4927,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,544,0,7,7,367,0,0,0,0,0,FALSE,242,235.26,6.74,260,44,0.66,0.16,0,0,0,66,475,0.22,0.67,121,0.33,10.83,0.93,NA,NA,NA,NA,NA,NA,NA,463,-0.44,0.44,0
0,MLS-OBJ-00028T,Christian,Olivares,NA,0,MLS-CLU-00001L,St. Louis,STL,TRUE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0001I8,Brandon,Cambridge,NA,0,MLS-CLU-00000I,Charlotte,CLT,FALSE,00:03:40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,526.54,28.59,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3895,-0.3895,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1,0,1,1,1,0,0,0,0,0,FALSE,1,0.48,0.52,485,1,1,1,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-00008L,Marco,Farfán,NA,14,MLS-CLU-000005,Dallas,DAL,FALSE,24:12:02,3,3,1,0,0,0,2,20,0,1,21,0,0,0,0,0,1,0,3,0,4,0,4,0,0,4,4,0,4,0,0,0,0,434,77,511,0.85,11,1,12,0.92,445,78,523,0.85,5,5,10,0.5,0,0,0,0,5,5,10,0.5,439,82,521,11,1,112,450,83,633,0,0,9,0,149,100,0,0,0,0,0,0,0,11,1,12,0,0,795,12,22,34,0,0,0,0,0,0,0,0,0,0,158310.39,32.82,0,0,0,13,19,5,14,2,2,0,12,0,0,2,0,1,20,160,92.5,329,83.59,22,50,0.2794,-0.2794,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1291,0,17,17,796,0,0,0,0,0,FALSE,433,424.38,8.62,230,130,0.55,0.25,0,0,0,98,395,0.18,0.56,403,0.1,4.96,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
